trial+AF8-name,trial+AF8-number,response,RT,question,picture,pictureNumber,min+AF8-chars,expected,QUD,optionLeft,optionRight,artist,date,color,color2,option1,option2,startDate,startTime,age,gender,education,languages,comments,endTime,timeSpent,experiment+AF8-id,submission+AF8-id
ratingScaleLike,4,5,1157,How much do you like this picture?,images/057.jpg,57,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,5,7,1386,How much do you like this picture?,images/080.jpg,80,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,6,1,1356,How much do you like this picture?,images/003.jpg,3,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,7,6,1348,How much do you like this picture?,images/060.jpg,60,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,8,6,2125,How much do you like this picture?,images/101.jpg,101,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,9,5,1826,How much do you like this picture?,images/092.jpg,92,NA,NA,,not at all,very,G,1919,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,10,2,1629,How much do you like this picture?,images/005.jpg,5,NA,NA,,not at all,very,B,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,11,1,2071,How much do you like this picture?,images/030.jpg,30,NA,NA,,not at all,very,P,1912,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,12,5,1388,How much do you like this picture?,images/075.jpg,75,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,13,1,1411,How much do you like this picture?,images/039.jpg,39,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,14,4,1891,How much do you like this picture?,images/088.jpg,88,NA,NA,,not at all,very,G,1916,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,15,5,1640,How much do you like this picture?,images/100.jpg,100,NA,NA,,not at all,very,G,1916,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,16,7,1767,How much do you like this picture?,images/012.jpg,12,NA,NA,,not at all,very,P,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,17,3,1330,How much do you like this picture?,images/037.jpg,37,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,18,4,1923,How much do you like this picture?,images/023.jpg,23,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,19,2,1284,How much do you like this picture?,images/051.jpg,51,NA,NA,,not at all,very,P,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,20,1,1509,How much do you like this picture?,images/073.jpg,73,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,21,4,1673,How much do you like this picture?,images/065.jpg,65,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,22,3,1337,How much do you like this picture?,images/114.jpg,114,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,23,3,1411,How much do you like this picture?,images/056.jpg,56,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,24,6,1486,How much do you like this picture?,images/110.jpg,110,NA,NA,,not at all,very,G,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,25,3,1447,How much do you like this picture?,images/027.jpg,27,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,26,1,1499,How much do you like this picture?,images/095.jpg,95,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,27,2,1376,How much do you like this picture?,images/026.jpg,26,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,28,6,1409,How much do you like this picture?,images/078.jpg,78,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,29,1,2882,How much do you like this picture?,images/017.jpg,17,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,30,1,1207,How much do you like this picture?,images/044.jpg,44,NA,NA,,not at all,very,B,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,31,7,1333,How much do you like this picture?,images/074.jpg,74,NA,NA,,not at all,very,G,1919,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,32,1,2119,How much do you like this picture?,images/034.jpg,34,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,33,3,1406,How much do you like this picture?,images/001.jpg,1,NA,NA,,not at all,very,B,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,34,2,1356,How much do you like this picture?,images/018.jpg,18,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,35,3,1346,How much do you like this picture?,images/042.jpg,42,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,36,2,1592,How much do you like this picture?,images/117.jpg,117,NA,NA,,not at all,very,B,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,37,5,5882,How much do you like this picture?,images/097.jpg,97,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,38,3,11645,How much do you like this picture?,images/071.jpg,71,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,39,4,1346,How much do you like this picture?,images/098.jpg,98,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,40,3,1181,How much do you like this picture?,images/068.jpg,68,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,41,1,1425,How much do you like this picture?,images/032.jpg,32,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,42,2,1361,How much do you like this picture?,images/013.jpg,13,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,43,6,1397,How much do you like this picture?,images/096.jpg,96,NA,NA,,not at all,very,G,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,44,4,1339,How much do you like this picture?,images/079.jpg,79,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,45,2,1322,How much do you like this picture?,images/029.jpg,29,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,46,6,1749,How much do you like this picture?,images/066.jpg,66,NA,NA,,not at all,very,B,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,47,4,1736,How much do you like this picture?,images/102.jpg,102,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,48,1,1315,How much do you like this picture?,images/035.jpg,35,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,49,5,1488,How much do you like this picture?,images/087.jpg,87,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,50,7,1374,How much do you like this picture?,images/072.jpg,72,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,51,1,1425,How much do you like this picture?,images/011.jpg,11,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,52,1,8366,How much do you like this picture?,images/015.jpg,15,NA,NA,,not at all,very,P,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,53,2,1494,How much do you like this picture?,images/059.jpg,59,NA,NA,,not at all,very,P,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,54,1,1907,How much do you like this picture?,images/010.jpg,10,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,55,4,1430,How much do you like this picture?,images/119.jpg,119,NA,NA,,not at all,very,B,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,56,1,1603,How much do you like this picture?,images/070.jpg,70,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,57,5,1458,How much do you like this picture?,images/093.jpg,93,NA,NA,,not at all,very,G,1919,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,58,3,2377,How much do you like this picture?,images/067.jpg,67,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,59,3,1335,How much do you like this picture?,images/050.jpg,50,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,60,2,1357,How much do you like this picture?,images/021.jpg,21,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,61,2,1202,How much do you like this picture?,images/008.jpg,8,NA,NA,,not at all,very,B,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,62,4,1867,How much do you like this picture?,images/002.jpg,2,NA,NA,,not at all,very,B,1909,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,63,5,1717,How much do you like this picture?,images/064.jpg,64,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,64,7,1573,How much do you like this picture?,images/063.jpg,63,NA,NA,,not at all,very,P,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,65,2,1348,How much do you like this picture?,images/048.jpg,48,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,66,1,1434,How much do you like this picture?,images/062.jpg,62,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,67,4,1333,How much do you like this picture?,images/007.jpg,7,NA,NA,,not at all,very,B,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,68,3,1213,How much do you like this picture?,images/016.jpg,16,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,69,6,3940,How much do you like this picture?,images/090.jpg,90,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,70,1,2204,How much do you like this picture?,images/046.jpg,46,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,71,2,1324,How much do you like this picture?,images/036.jpg,36,NA,NA,,not at all,very,B,1908,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,72,4,1503,How much do you like this picture?,images/104.jpg,104,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,73,1,2563,How much do you like this picture?,images/094.jpg,94,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,74,1,1364,How much do you like this picture?,images/033.jpg,33,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,75,4,8828,How much do you like this picture?,images/120.jpg,120,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,76,2,1595,How much do you like this picture?,images/115.jpg,115,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,77,7,1689,How much do you like this picture?,images/081.jpg,81,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,78,6,2336,How much do you like this picture?,images/083.jpg,83,NA,NA,,not at all,very,G,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,79,1,1463,How much do you like this picture?,images/004.jpg,4,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,80,7,1458,How much do you like this picture?,images/107.jpg,107,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,81,6,2637,How much do you like this picture?,images/108.jpg,108,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,82,1,1410,How much do you like this picture?,images/052.jpg,52,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,83,4,2897,How much do you like this picture?,images/103.jpg,103,NA,NA,,not at all,very,G,1916,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,84,2,2059,How much do you like this picture?,images/045.jpg,45,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,85,7,1371,How much do you like this picture?,images/099.jpg,99,NA,NA,,not at all,very,G,1916,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,86,4,1596,How much do you like this picture?,images/038.jpg,38,NA,NA,,not at all,very,B,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,87,6,1623,How much do you like this picture?,images/106.jpg,106,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,88,1,1277,How much do you like this picture?,images/055.jpg,55,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
ratingScaleLike,89,6,1479,How much do you like this picture?,images/086.jpg,86,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:49 GMT+023//Q- (Central European Summer Time),1562835409986,20,female,Graduated High School,German ,,1562836059824,10.83063333,INSERT+AF8-A+AF8-NUMBER,4
